PID-1076,1,1,20,38,1,7.404,267,249028,24,132,0.0097,0,60,20,38,300,1,1.000633001,-1.000556946,0.000286102,3.477242947,197.0126953,99.67629242,3.477242947,0.0089519,1.12381196,0.098470896,2.491271973,2.477752924
PID-1077,1,1,20,39,2,7.55,267,249028,24,132,0.0097,0,60,20,39,300,2,1.000633001,-1.000556946,0.000286102,3.438267946,200.8204041,100.8658981,3.438267946,0.0087693,1.126461983,0.096462302,2.487457037,2.476317883
PID-1078,1,1,19,39,3,7.559,267,249028,24,132,0.0097,0,60,19,39,300,3,1.000633001,-1.000556946,0.000286102,3.651989937,199.4871063,100.6063995,3.651989937,0.0087339,1.128221035,0.096072897,2.480988026,2.467499018
PID-1079,1,1,16,38,0,7.399,267,249028,24,132,0.0097,0,60,16,38,300,0,1.000633001,-1.000556946,0.000286102,3.501246929,193.2938995,98.5828476,3.501246929,0.0087154,1.128110051,0.0958694,2.496306896,2.490204096
PID-1080,1,1,17,38,1,7.482,267,249028,24,132,0.0097,0,60,17,38,300,1,1.000633001,-1.000556946,0.000286102,3.477027893,195.7431946,99.62851715,3.477027893,0.00923,1.122907996,0.101530001,2.486694098,2.476897955
PID-1081,1,1,17,39,2,7.55,267,249028,24,132,0.0097,0,60,17,39,300,2,1.000633001,-1.000556946,0.000286102,3.437459946,195.2700958,99.25025177,3.437459946,0.008867,1.124474049,0.097537003,2.496459961,2.489959955
PID-1082,1,1,16,39,3,7.559,267,249028,24,132,0.0097,0,60,16,39,300,3,1.000633001,-1.000556946,0.000286102,3.651746035,197.7686005,100.0667038,3.651746035,0.0086138,1.128934979,0.094751798,2.48901391,2.476104975
PID-1083,1,1,14,38,0,7.643,267,249028,24,132,0.0097,0,60,14,38,300,0,1.000633001,-1.000556946,0.000286102,3.50087595,189.3639069,97.48860168,3.50087595,0.009,1.124379992,0.098999999,2.489197016,2.47885108
PID-1084,1,1,15,38,1,7.752,267,249028,24,132,0.0097,0,60,15,38,300,1,1.000633001,-1.000556946,0.000286102,3.476902008,192.8217926,98.64375305,3.476902008,0.0085557,1.131270051,0.094112702,2.477294922,2.460784912
PID-1085,1,1,15,39,2,7.794,267,249028,24,132,0.0097,0,60,15,39,300,2,1.000633001,-1.000556946,0.000286102,3.437345982,193.9580994,98.98802948,3.437345982,0.0085096,1.131075978,0.0936056,2.480652094,2.465728998
PID-1086,1,1,14,39,3,7.804,267,249028,24,132,0.0097,0,60,14,39,300,3,1.000633001,-1.000556946,0.000286102,3.650108099,190.1759033,97.96970367,3.650108099,0.009207,1.121847987,0.101277001,2.495421886,2.485534906
PID-1087,1,1,12,38,0,7.417,267,249028,24,132,0.0097,0,60,12,38,300,0,1.000633001,-1.000556946,0.000286102,3.500119925,185.8190002,96.37184906,3.500119925,0.0099835,1.117900014,0.109818503,2.495879889,2.487365961
PID-1088,1,1,13,38,1,7.523,267,249028,24,132,0.0097,0,60,13,38,300,1,1.000633001,-1.000556946,0.000286102,3.475632906,186.168396,96.87091064,3.475632906,0.0087375,1.128479958,0.096112497,2.476135015,2.460479975
PID-1089,1,1,13,39,2,7.569,267,249028,24,132,0.0097,0,60,13,39,300,2,1.000633001,-1.000556946,0.000286102,3.436670065,191.0534973,98.07840729,3.436670065,0.0098624,1.121456027,0.108486399,2.494750977,2.483458996
PID-1090,1,1,12,39,3,7.577,267,249028,24,132,0.0097,0,60,12,39,300,3,1.000633001,-1.000556946,0.000286102,3.650059938,186.540802,96.89943695,3.650059938,0.0085178,1.13152802,0.093695797,2.482422113,2.466033936
PID-1091,1,1,12,40,0,5.894,267,249028,24,132,0.0097,0,60,12,40,300,0,1.000633001,-1.000556946,0.000286102,3.499901056,184.6138,96.19278717,3.499901056,0.0085676,1.130903959,0.094243601,2.488250971,2.47708106
PID-1092,1,1,13,40,1,5.918,267,249028,24,132,0.0097,0,60,13,40,300,1,1.000633001,-1.000556946,0.000286102,3.476105928,188.7239075,97.68361664,3.476105928,0.0085939,1.12905705,0.0945329,2.483185053,2.470978022
PID-1093,1,1,13,41,2,5.989,267,249028,24,132,0.0097,0,60,13,41,300,2,1.000633001,-1.000556946,0.000286102,3.43620801,191.3742065,98.08764648,3.43620801,0.0088107,1.123080969,0.096917696,2.481049061,2.465424061
PID-1094,1,1,14,40,0,7.263,267,249028,24,132,0.0097,0,60,14,40,300,0,1.000633001,-1.000556946,0.000286102,3.501394987,193.6210022,98.78797913,3.501394987,0.0085203,1.134556055,0.093723297,2.485991955,2.471924067
PID-1095,1,1,15,40,1,7.279,267,249028,24,132,0.0097,0,60,15,40,300,1,1.000633001,-1.000556946,0.000286102,3.477092028,194.2348022,99.0562973,3.477092028,0.010062,1.120012045,0.110682003,2.49078393,2.481842041
PID-1096,1,1,15,41,2,7.423,267,249028,24,132,0.0097,0,60,15,41,300,2,1.000633001,-1.000556946,0.000286102,3.437510014,194.8139954,99.28851318,3.437510014,0.0086807,1.128087997,0.095487699,2.498047113,2.488128901
PID-1097,1,1,14,41,3,7.431,267,249028,24,132,0.0097,0,60,14,41,300,3,1.000633001,-1.000556946,0.000286102,3.650674105,191.9122925,98.39199066,3.650674105,0.0102306,1.116237998,0.112536602,2.489197016,2.47540307
PID-1098,1,1,16,40,0,7.252,267,249028,24,132,0.0097,0,60,16,40,300,0,1.000633001,-1.000556946,0.000286102,3.501468897,194.3321991,99.11846161,3.501468897,0.0086185,1.132004976,0.094803497,2.489409924,2.476562977
PID-1099,1,1,17,40,1,7.334,267,249028,24,132,0.0097,0,60,17,40,300,1,1.000633001,-1.000556946,0.000286102,3.477232933,196.3609009,99.72280884,3.477232933,0.010183,1.120303988,0.112012997,2.493438959,2.483764887
PID-1100,1,1,17,41,2,7.405,267,249028,24,132,0.0097,0,60,17,41,300,2,1.000633001,-1.000556946,0.000286102,3.437129974,192.4237976,98.40569305,3.437129974,0.0086738,1.13162601,0.0954118,2.490844965,2.479248047
PID-1101,1,1,16,41,3,7.413,267,249028,24,132,0.0097,0,60,16,41,300,3,1.000633001,-1.000556946,0.000286102,3.650564909,192.0068054,98.19937897,3.650564909,0.0087282,1.124899983,0.096010201,2.485625982,2.46942091
PID-1102,1,1,19,40,0,5.849,267,249028,24,132,0.0097,0,60,19,40,300,0,1.000633001,-1.000556946,0.000286102,3.502074003,197.3769073,99.91596985,3.502074003,0.0086601,1.131744027,0.095261097,2.494323969,2.48614502
PID-1103,1,1,20,40,1,5.898,267,249028,24,132,0.0097,0,60,20,40,300,1,1.000633001,-1.000556946,0.000286102,3.47803998,199.4868011,100.6038971,3.47803998,0.0087998,1.125043988,0.096797802,2.488922119,2.478606939
PID-1104,1,1,20,41,2,5.942,267,249028,24,132,0.0097,0,60,20,41,300,2,1.000633001,-1.000556946,0.000286102,3.438009024,200.8318024,101.0579987,3.438009024,0.0086685,1.130187988,0.095353499,2.495728016,2.484740973
PID-1105,1,1,21,40,0,7.266,267,249028,24,132,0.0097,0,60,21,40,300,0,1.000633001,-1.000556946,0.000286102,3.502650023,200.7319946,100.7201004,3.502650023,0.0086553,1.133167982,0.095208302,2.499022961,2.487273932
PID-1106,1,1,22,40,1,7.397,267,249028,24,132,0.0097,0,60,22,40,300,1,1.000633001,-1.000556946,0.000286102,3.477967978,200.2290955,100.6541977,3.477967978,0.0090014,1.120097995,0.0990154,2.504486084,2.495910883
PID-1107,1,1,22,41,2,7.417,267,249028,24,132,0.0097,0,60,22,41,300,2,1.000633001,-1.000556946,0.000286102,3.438956022,203.3860931,101.6203995,3.438956022,0.0087286,1.125494957,0.096014597,2.488342047,2.476807117
PID-1108,1,1,21,41,3,7.426,267,249028,24,132,0.0097,0,60,21,41,300,3,1.000633001,-1.000556946,0.000286102,3.65196991,201.2928925,101.3015976,3.65196991,0.0090382,1.121914983,0.099420197,2.4871521,2.473784924
PID-1109,1,1,23,40,0,7.26,267,249028,24,132,0.0097,0,60,23,40,300,0,1.000633001,-1.000556946,0.000286102,3.502552986,201.4965973,100.9104004,3.502552986,0.0100274,1.122634053,0.110301398,2.491271973,2.479796886
PID-1110,1,1,24,40,1,7.363,267,249028,24,132,0.0097,0,60,24,40,300,1,1.000633001,-1.000556946,0.000286102,3.478378057,202.1958008,101.2617035,3.478378057,0.0095626,1.125494003,0.105188601,2.489166021,2.475493908
PID-1111,1,1,24,41,2,7.413,267,249028,24,132,0.0097,0,60,24,41,300,2,1.000633001,-1.000556946,0.000286102,3.438616037,200.842804,100.8676987,3.438616037,0.0100815,1.123034954,0.110896498,2.493530035,2.48260498
PID-1112,1,1,23,41,3,7.422,267,249028,24,132,0.0097,0,60,23,41,300,3,1.000633001,-1.000556946,0.000286102,3.651927948,202.0845032,101.3684006,3.651927948,0.0094713,1.122277975,0.1041843,2.493834972,2.480926991
PID-1113,1,1,26,40,0,5.88,267,249028,24,132,0.0097,0,60,26,40,300,0,1.000633001,-1.000556946,0.000286102,3.503526926,204.2702026,101.6529999,3.503526926,0.0088976,1.12491703,0.097873598,2.495850086,2.486603022
PID-1114,1,1,27,40,1,5.918,267,249028,24,132,0.0097,0,60,27,40,300,1,1.000633001,-1.000556946,0.000286102,3.478985071,205.6450958,102.546402,3.478985071,0.0085889,1.12944901,0.094477899,2.478271008,2.466644049
PID-1115,1,1,27,41,2,5.974,267,249028,24,132,0.0097,0,60,27,41,300,2,1.000633001,-1.000556946,0.000286102,3.439327955,207.572998,102.8826981,3.439327955,0.0104707,1.115151048,0.115177698,2.494750977,2.479522943
PID-1116,1,1,28,40,0,7.821,267,249028,24,132,0.0097,0,60,28,40,300,0,1.000614047,-1.000614047,0.000247955,3.504607916,209.2821045,103.1902008,3.504607916,0.0106074,1.113355041,0.116681397,2.490417004,2.478882074
PID-1117,1,1,29,40,1,7.837,267,249028,24,132,0.0097,0,60,29,40,300,1,1.000614047,-1.000614047,0.000247955,3.479279041,206.5973969,102.8202972,3.479279041,0.0098362,1.122992992,0.108198203,2.495666981,2.48336792
PID-1118,1,1,29,41,2,7.974,267,249028,24,132,0.0097,0,60,29,41,300,2,1.000614047,-1.000614047,0.000247955,3.440208912,209.219101,103.3234024,3.440208912,0.0087123,1.132287979,0.095835298,2.493285894,2.482909918
PID-1119,1,1,28,41,3,7.982,267,249028,24,132,0.0097,0,60,28,41,300,3,1.000614047,-1.000614047,0.000247955,3.652705908,208.7297974,103.1796036,3.652705908,0.0086138,1.129335046,0.094751798,2.490570068,2.47695899
PID-1120,1,1,30,40,0,7.403,267,249028,24,132,0.0097,0,60,30,40,300,0,1.000614047,-1.000614047,0.000247955,3.503813028,206.4438934,102.167099,3.503813028,0.0105118,1.117638946,0.1156298,2.485321045,2.474518061
PID-1121,1,1,31,40,1,7.442,267,249028,24,132,0.0097,0,60,31,40,300,1,1.000614047,-1.000614047,0.000247955,3.478900909,203.6963043,101.5733032,3.478900909,0.0086211,1.132187963,0.0948321,2.486876965,2.476012945
PID-1122,1,1,31,41,2,7.556,267,249028,24,132,0.0097,0,60,31,41,300,2,1.000614047,-1.000614047,0.000247955,3.439937115,206.1024017,102.3796005,3.439937115,0.0088532,1.125643969,0.097385198,2.496459961,2.489470959
PID-1123,1,1,30,41,3,7.565,267,249028,24,132,0.0097,0,60,30,41,300,3,1.000614047,-1.000614047,0.000247955,3.652678967,207.1567993,102.7118988,3.652678967,0.0093239,1.125599027,0.102562897,2.490906,2.482085943
PID-1124,1,1,33,40,0,5.889,267,249028,24,132,0.0097,0,60,33,40,300,0,1.000614047,-1.000614047,0.000247955,3.503526926,205.4017944,101.8119965,3.503526926,0.0087322,1.129080057,0.096054196,2.490540028,2.479279041
PID-1125,1,1,34,40,1,5.967,267,249028,24,132,0.0097,0,60,34,40,300,1,1.000614047,-1.000614047,0.000247955,3.479161978,204.4835052,101.9110031,3.479161978,0.0105572,1.116232038,0.116129197,2.493377924,2.481384039
PID-1126,1,1,34,41,2,5.989,267,249028,24,132,0.0097,0,60,34,41,300,2,1.000614047,-1.000614047,0.000247955,3.439399958,204.9364014,102.0162964,3.439399958,0.008725,1.131011009,0.095974997,2.50009203,2.49078393
PID-1127,1,1,35,40,0,7.395,267,249028,24,132,0.0097,0,60,35,40,300,0,1.000614047,-1.000614047,0.000247955,3.503833055,205.5238037,102.2097015,3.503833055,0.0086103,1.133663058,0.0947133,2.491547108,2.478790045
PID-1128,1,1,36,40,1,7.526,267,249028,24,132,0.0097,0,60,36,40,300,1,1.000614047,-1.000614047,0.000247955,3.479567051,205.574295,102.3393021,3.479567051,0.0087759,1.132222056,0.0965349,2.487700939,2.476409912
PID-1129,1,1,36,41,2,7.546,267,249028,24,132,0.0097,0,60,36,41,300,2,1.000614047,-1.000614047,0.000247955,3.440188885,207.6696014,102.9957962,3.440188885,0.0087074,1.131497025,0.095781401,2.49932909,2.48980689
PID-1130,1,1,35,41,3,7.556,267,249028,24,132,0.0097,0,60,35,41,300,3,1.000614047,-1.000614047,0.000247955,3.652540922,207.5720978,102.9162979,3.652540922,0.0085758,1.130578041,0.094333798,2.481353998,2.46984911
PID-1131,1,1,37,40,0,7.394,267,249028,24,132,0.0097,0,60,37,40,300,0,1.000614047,-1.000614047,0.000247955,3.504008055,205.6761932,102.3282013,3.504008055,0.0087944,1.127990961,0.096738398,2.484924078,2.469451904
PID-1132,1,1,38,40,1,7.453,267,249028,24,132,0.0097,0,60,38,40,300,1,1.000614047,-1.000614047,0.000247955,3.478624105,200.102005,100.851799,3.478624105,0.0099014,1.125766039,0.108915403,2.493195057,2.481627941
PID-1133,1,1,38,41,2,7.546,267,249028,24,132,0.0097,0,60,38,41,300,2,1.000614047,-1.000614047,0.000247955,3.439671993,204.1277008,101.989502,3.439671993,0.0088461,1.129922986,0.097307101,2.493865967,2.484131098
PID-1134,1,1,37,41,3,7.556,267,249028,24,132,0.0097,0,60,37,41,300,3,1.000614047,-1.000614047,0.000247955,3.652062893,205.3950958,102.2945023,3.652062893,0.0113681,1.113711953,0.125049099,2.494385004,2.483673096
PID-1135,1,1,40,40,0,5.896,267,249028,24,132,0.0097,0,60,40,40,300,0,1.000614047,-1.000614047,0.000247955,3.504215002,206.3103943,102.464798,3.504215002,0.0108145,1.118440986,0.118959501,2.488646984,2.480834961
PID-1136,1,1,41,40,1,5.967,267,249028,24,132,0.0097,0,60,41,40,300,1,1.000614047,-1.000614047,0.000247955,3.479592085,205.1809998,102.3597031,3.479592085,0.0100886,1.124593019,0.110974602,2.49359107,2.487823009
PID-1137,1,1,41,41,2,5.99,267,249028,24,132,0.0097,0,60,41,41,300,2,1.000614047,-1.000614047,0.000247955,3.439057112,202.4750977,101.717598,3.439057112,0.008569,1.132122993,0.094259001,2.495819092,2.483916998
PID-1138,1,1,42,40,0,7.28,267,249028,24,132,0.0097,0,60,42,40,300,0,1.000614047,-1.000614047,0.000247955,3.503850937,204.2687073,102.0923996,3.503850937,0.0101476,1.121211052,0.1116236,2.499053955,2.490540028
PID-1139,1,1,43,40,1,7.288,267,249028,24,132,0.0097,0,60,43,40,300,1,1.000614047,-1.000614047,0.000247955,3.478950977,203.0998993,101.9179993,3.478950977,0.00875,1.13033402,0.096249998,2.487426996,2.474457026
PID-1140,1,1,43,41,2,7.439,267,249028,24,132,0.0097,0,60,43,41,300,2,1.000614047,-1.000614047,0.000247955,3.440000057,204.6797943,102.5450974,3.440000057,0.0099133,1.124243021,0.109046303,2.497344971,2.48358202
PID-1141,1,1,42,41,3,7.447,267,249028,24,132,0.0097,0,60,42,41,300,3,1.000614047,-1.000614047,0.000247955,3.651869059,203.3179016,101.995697,3.651869059,0.0085778,1.135614991,0.094355799,2.4871521,2.475585938
PID-1142,1,1,44,40,0,7.248,267,249028,24,132,0.0097,0,60,44,40,300,0,1.000614047,-1.000614047,0.000247955,3.503565073,201.9940948,101.5543976,3.503565073,0.0102211,1.128226995,0.1124321,2.489288092,2.476227045
PID-1143,1,1,45,40,1,7.343,267,249028,24,132,0.0097,0,60,45,40,300,1,1.000614047,-1.000614047,0.000247955,3.478904009,199.5126038,100.6712036,3.478904009,0.0098992,1.127889037,0.108891197,2.485779047,2.476104975
PID-1144,1,1,45,41,2,7.4,267,249028,24,132,0.0097,0,60,45,41,300,2,1.000614047,-1.000614047,0.000247955,3.439259052,200.0139008,100.8401031,3.439259052,0.0114956,1.116273999,0.126451597,2.490540028,2.479522943
PID-1145,1,1,44,41,3,7.409,267,249028,24,132,0.0097,0,60,44,41,300,3,1.000614047,-1.000614047,0.000247955,3.651693106,203.7628937,102.1099014,3.651693106,0.0091443,1.127658963,0.100587301,2.492156982,2.480681896
PID-1146,1,1,47,40,0,5.875,267,249028,24,132,0.0097,0,60,47,40,300,0,1.000614047,-1.000614047,0.000247955,3.503741026,204.1909027,101.9238968,3.503741026,0.0100272,1.127418041,0.1102992,2.491607904,2.480437994
PID-1147,1,1,48,40,1,5.952,267,249028,24,132,0.0097,0,60,48,40,300,1,1.000614047,-1.000614047,0.000247955,3.479310036,204.9783936,102.4682007,3.479310036,0.011326,1.115535021,0.124586001,2.496551991,2.485413074
PID-1148,1,1,48,41,2,5.969,267,249028,24,132,0.0097,0,60,48,41,300,2,1.000614047,-1.000614047,0.000247955,3.439834118,205.4131927,102.4877014,3.439834118,0.0108366,1.122506976,0.119202599,2.487365961,2.47894311
PID-1149,1,1,49,40,0,7.324,267,249028,24,132,0.0097,0,60,49,40,300,0,1.000614047,-1.000614047,0.000247955,3.5035851,204.6979065,102.1221008,3.5035851,0.0092629,1.128834009,0.101891898,2.487091064,2.472290039
PID-1150,1,1,50,40,1,7.417,267,249028,24,132,0.0097,0,60,50,40,300,1,1.000614047,-1.000614047,0.000247955,3.4795959,204.9687042,102.3567963,3.4795959,0.010568,1.123347998,0.116247997,2.495392084,2.480681896
PID-1151,1,1,50,41,2,7.478,267,249028,24,132,0.0097,0,60,50,41,300,2,1.000614047,-1.000614047,0.000247955,3.440027952,205.6278076,102.631897,3.440027952,0.0103931,1.122306943,0.1143241,2.494385004,2.482970953
PID-1152,1,1,49,41,3,7.486,267,249028,24,132,0.0097,0,60,49,41,300,3,1.000614047,-1.000614047,0.000247955,3.652160883,207.0133972,102.952301,3.652160883,0.0100611,1.125007033,0.110672101,2.484710932,2.470733881
PID-1153,1,1,51,40,0,7.397,267,249028,24,132,0.0097,0,60,51,40,300,0,1.000614047,-1.000614047,0.000247955,3.503633022,204.4042053,102.2510986,3.503633022,0.0098995,1.126773,0.108894497,2.486999989,2.478394032
PID-1154,1,1,52,40,1,7.444,267,249028,24,132,0.0097,0,60,52,40,300,1,1.000614047,-1.000614047,0.000247955,3.479155064,203.936203,101.9414978,3.479155064,0.0112228,1.118527055,0.123450801,2.487396002,2.475800037
PID-1155,1,1,52,41,2,7.556,267,249028,24,132,0.0097,0,60,52,41,300,2,1.000614047,-1.000614047,0.000247955,3.439718962,203.2680054,101.9188995,3.439718962,0.0107868,1.126739979,0.118654802,2.485840082,2.472290039
PID-1156,1,1,51,41,3,7.567,267,249028,24,132,0.0097,0,60,51,41,300,3,1.000614047,-1.000614047,0.000247955,3.651762009,204.6271057,102.4080963,3.651762009,0.0111865,1.115962029,0.123051502,2.4841609,2.466826916
PID-1157,1,1,54,40,0,6.851,268,249028,24,132,0.0097,0,60,54,40,300,0,1.000614047,-1.000614047,0.000247955,3.503460884,202.2378998,101.302002,3.503460884,0.0117115,1.111515999,0.128826499,2.495421886,2.482666016
PID-1158,1,1,55,40,1,6.928,268,249028,24,132,0.0097,0,60,55,40,300,1,1.000614047,-1.000614047,0.000247955,3.479846001,207.4033966,103.3034973,3.479846001,0.0103423,1.122856021,0.113765299,2.494323969,2.483093023
PID-1159,1,1,55,41,2,6.945,268,249028,24,132,0.0097,0,60,55,41,300,2,1.000614047,-1.000614047,0.000247955,3.4398489,205.8619995,102.8463974,3.4398489,0.0102575,1.121124029,0.112832502,2.493164063,2.48538208
PID-1160,1,1,55,42,0,4.778,267,249028,24,132,0.0097,0,60,55,42,300,0,1.000614047,-1.000614047,0.000247955,3.503639936,203.8126068,102.2758026,3.503639936,0.0090668,1.125834942,0.099734798,2.487273932,2.474639893
PID-1161,1,1,55,43,3,4.805,267,249028,24,132,0.0097,0,60,55,43,300,3,1.000614047,-1.000614047,0.000247955,3.651163101,202.0545959,101.7853012,3.651163101,0.0085765,1.130707026,0.094341502,2.490875006,2.47683692
PID-1162,1,1,54,43,2,4.759,267,249028,24,132,0.0097,0,60,54,43,300,2,1.000614047,-1.000614047,0.000247955,3.438946009,197.3562927,100.0137024,3.438946009,0.0100287,1.125962973,0.110315703,2.494170904,2.483458996
PID-1163,1,1,53,43,3,4.795,267,249028,24,132,0.0097,0,60,53,43,300,3,1.000614047,-1.000614047,0.000247955,3.650496006,197.4615021,100.3130035,3.650496006,0.0109169,1.116440058,0.120085903,2.491637945,2.478240967
PID-1164,1,1,51,42,0,7.361,267,249028,24,132,0.0097,0,60,51,42,300,0,1.000614047,-1.000614047,0.000247955,3.503774881,204.9295959,102.066803,3.503774881,0.0100791,1.124552011,0.110870101,2.494262934,2.481139898
PID-1165,1,1,52,42,1,7.408,267,249028,24,132,0.0097,0,60,52,42,300,1,1.000614047,-1.000614047,0.000247955,3.478626966,202.740097,101.531601,3.478626966,0.0099444,1.128775001,0.109388404,2.486694098,2.475739002
PID-1166,1,1,52,43,2,7.514,267,249028,24,132,0.0097,0,60,52,43,300,2,1.000614047,-1.000614047,0.000247955,3.43939209,199.4730072,100.691597,3.43939209,0.0089355,1.128067017,0.098290503,2.504699945,2.493927002
PID-1167,1,1,51,43,3,7.522,267,249028,24,132,0.0097,0,60,51,43,300,3,1.000614047,-1.000614047,0.000247955,3.651740074,205.2281952,102.2919998,3.651740074,0.0090247,1.127818942,0.0992717,2.490325928,2.479796886
PID-1168,1,1,53,41,0,5.862,267,249028,24,132,0.0097,0,60,53,41,300,0,1.000614047,-1.000614047,0.000247955,3.503572941,202.936203,101.652298,3.503572941,0.0087946,1.130000949,0.096740603,2.486754894,2.475861073
PID-1169,1,1,54,41,1,5.938,267,249028,24,132,0.0097,0,60,54,41,300,1,1.000614047,-1.000614047,0.000247955,3.478717089,202.0180054,101.9884033,3.478717089,0.0109739,1.119385004,0.120712899,2.496337891,2.48516798
PID-1170,1,1,53,42,3,5.955,267,249028,24,132,0.0097,0,60,53,42,300,3,1.000614047,-1.000614047,0.000247955,3.65109992,200.2944031,101.0495987,3.65109992,0.0109512,1.116037011,0.1204632,2.490509033,2.478972912
PID-1171,1,1,49,42,0,7.298,267,249028,24,132,0.0097,0,60,49,42,300,0,1.000614047,-1.000614047,0.000247955,3.504117966,207.3706055,102.9835968,3.504117966,0.0085417,1.133872032,0.093958698,2.482269049,2.47030592
PID-1172,1,1,50,42,1,7.365,267,249028,24,132,0.0097,0,60,50,42,300,1,1.000614047,-1.000614047,0.000247955,3.479278088,207.2377014,103.200798,3.479278088,0.0108807,1.116137028,0.119687699,2.486907959,2.47042799
PID-1173,1,1,50,43,2,7.451,267,249028,24,132,0.0097,0,60,50,43,300,2,1.000614047,-1.000614047,0.000247955,3.440351009,207.2256927,103.3383026,3.440351009,0.0086377,1.132092953,0.095014699,2.485595942,2.471709967
PID-1174,1,1,49,43,3,7.46,267,249028,24,132,0.0097,0,60,49,43,300,3,1.000614047,-1.000614047,0.000247955,3.652209997,205.7978058,102.8234024,3.652209997,0.010389,1.120676041,0.114279002,2.479522943,2.467681885
PID-1175,1,1,48,42,1,5.877,267,249028,24,132,0.0097,0,60,48,42,300,1,1.000614047,-1.000614047,0.000247955,3.478590965,202.5368958,101.6259003,3.478590965,0.0087387,1.130401969,0.0961257,2.477874994,2.462372065
PID-1176,1,1,48,43,2,5.886,267,249028,24,132,0.0097,0,60,48,43,300,2,1.000614047,-1.000614047,0.000247955,3.439553976,203.5769043,101.9651031,3.439553976,0.0088799,1.128952026,0.0976789,2.487334967,2.472991943
PID-1177,1,1,47,43,3,5.971,267,249028,24,132,0.0097,0,60,47,43,300,3,1.000614047,-1.000614047,0.000247955,3.651650906,204.0417938,102.0830994,3.651650906,0.0114194,1.115658998,0.125613406,2.490936041,2.477631092
PID-1178,1,1,45,42,0,5.904,267,249028,24,132,0.0097,0,60,45,42,300,0,1.000614047,-1.000614047,0.000247955,3.503007889,200.3484039,100.7556,3.503007889,0.0108076,1.120862007,0.118883602,2.486176014,2.477202892
PID-1179,1,1,46,43,2,5.906,267,249028,24,132,0.0097,0,60,46,43,300,2,1.000614047,-1.000614047,0.000247955,3.439146996,200.5870056,100.9192963,3.439146996,0.0098972,1.129593015,0.108869202,2.486114979,2.473297119
PID-1180,1,1,45,43,3,6,267,249028,24,132,0.0097,0,60,45,43,300,3,1.000614047,-1.000614047,0.000247955,3.651299953,201.6573944,101.594902,3.651299953,0.008569,1.130100965,0.094259001,2.493195057,2.480468988
PID-1181,1,1,46,41,0,7.187,267,249028,24,132,0.0097,0,60,46,41,300,0,1.000614047,-1.000614047,0.000247955,3.502662897,200.4653931,100.8928986,3.502662897,0.0086993,1.131366014,0.095692299,2.48980689,2.476439953
PID-1182,1,1,47,41,1,7.318,267,249028,24,132,0.0097,0,60,47,41,300,1,1.000614047,-1.000614047,0.000247955,3.478398085,201.4176025,101.146698,3.478398085,0.0110948,1.11976397,0.122042798,2.489989996,2.478606939
PID-1183,1,1,47,42,2,7.34,267,249028,24,132,0.0097,0,60,47,42,300,2,1.000614047,-1.000614047,0.000247955,3.439204931,203.0009003,101.8141022,3.439204931,0.009832,1.130103946,0.108152002,2.491760015,2.482116938
PID-1184,1,1,46,42,3,7.348,267,249028,24,132,0.0097,0,60,46,42,300,3,1.000614047,-1.000614047,0.000247955,3.651643038,202.1345978,101.4514008,3.651643038,0.0110258,1.119801998,0.121283799,2.486022949,2.470947027
PID-1185,1,1,43,42,0,7.26,267,249028,24,132,0.0097,0,60,43,42,300,0,1.000614047,-1.000614047,0.000247955,3.503353119,204.6434937,102.0625992,3.503353119,0.0112612,1.113697052,0.123873197,2.496124029,2.486237049
PID-1186,1,1,44,42,1,7.353,267,249028,24,132,0.0097,0,60,44,42,300,1,1.000614047,-1.000614047,0.000247955,3.47832489,201.4786987,101.3686981,3.47832489,0.0104931,1.123689055,0.115424097,2.4845891,2.473418951
PID-1187,1,1,44,43,2,7.412,267,249028,24,132,0.0097,0,60,44,43,300,2,1.000614047,-1.000614047,0.000247955,3.439210892,203.0097961,101.7145004,3.439210892,0.0101784,1.125480056,0.1119624,2.484436035,2.468291998
PID-1188,1,1,43,43,3,7.42,267,249028,24,132,0.0097,0,60,43,43,300,3,1.000614047,-1.000614047,0.000247955,3.652645111,207.2292023,102.9952011,3.652645111,0.0101743,1.126158953,0.111917302,2.490906,2.478271008
PID-1189,1,1,41,42,0,7.314,267,249028,24,132,0.0097,0,60,41,42,300,0,1.000614047,-1.000614047,0.000247955,3.503597021,205.1961975,102.2406998,3.503597021,0.0087217,1.129771948,0.095938697,2.499237061,2.491364002
PID-1190,1,1,42,42,1,7.364,267,249028,24,132,0.0097,0,60,42,42,300,1,1.000614047,-1.000614047,0.000247955,3.478652,204.8105011,102.3500977,3.478652,0.008766,1.126821995,0.096426003,2.489470959,2.472472906
PID-1191,1,1,42,43,2,7.467,267,249028,24,132,0.0097,0,60,42,43,300,2,1.000614047,-1.000614047,0.000247955,3.439621925,203.9472046,102.1685028,3.439621925,0.0105587,1.120813966,0.1161457,2.490997076,2.4780581
PID-1192,1,1,41,43,3,7.477,267,249028,24,132,0.0097,0,60,41,43,300,3,1.000614047,-1.000614047,0.000247955,3.652115107,203.5265961,102.0361023,3.652115107,0.0116037,1.109462023,0.127640694,2.481506109,2.471160889
PID-1193,1,1,40,43,2,4.764,267,249028,24,132,0.0097,0,60,40,43,300,2,1.000614047,-1.000614047,0.000247955,3.439498901,205.4447021,102.4104996,3.439498901,0.0088969,1.128677011,0.097865902,2.493225098,2.483185053
