GROUP,,,,,,,,,,,,,,"[u'580:X_Voq(0mT)', u'4325:NB_Uout@0mT']"
DISTANCE,,,,,,,,,,,,,,near

RULE,MVBIN,SBIN,HBIN,Parameter, SBIN,HBIN,DIE_X,DIE_Y,SITE,TIME,TOTAL_TESTS,LOT_ID,WAFER_ID,1:rule5,1:rule5_zscore
PID-1452,0,1,1,PID-1452,1,1,28,49,3,7.409,267,249028,24,1.65506223176,0.662547081397
PID-1453,0,1,1,PID-1453,1,1,30,48,0,7.254,267,249028,24,1.12854119193,-0.0720204886344
PID-1454,0,1,1,PID-1454,1,1,31,48,1,7.333,267,249028,24,1.27748637704,0.146120555105
PID-1455,0,1,1,PID-1455,1,1,31,49,2,7.408,267,249028,24,0.875000295263,-0.471460314404
PID-1456,0,1,1,PID-1456,1,1,30,49,3,7.416,267,249028,24,2.08259176285,1.20427806871
PID-1457,0,1,1,PID-1457,1,1,33,48,0,5.93,267,249028,24,0.678633844497,-0.820800894061
PID-1458,0,1,1,PID-1458,1,1,34,48,1,6.008,267,249028,24,1.56407441072,0.542109453056
PID-1459,0,1,1,PID-1459,1,1,34,49,2,6.024,267,249028,24,0.71888498291,-0.746191368555
PID-146,0,1,1,PID-146,1,1,20,14,1,7.273,267,249028,24,0.53149023331,-1.11719611344
PID-1460,0,1,1,PID-1460,1,1,35,48,0,5.86,267,249028,24,0.950249272007,-0.34839066393
PID-1461,0,1,1,PID-1461,1,1,36,48,1,5.938,267,249028,24,1.18098566326,0.00529448935058
PID-1462,0,1,1,PID-1462,1,1,36,49,2,5.955,267,249028,24,0.949027100028,-0.350002566879
PID-1463,0,1,1,PID-1463,1,1,37,48,0,7.322,267,249028,24,0.604249814295,-0.965120405285
PID-1464,0,1,1,PID-1464,1,1,38,48,1,7.388,267,249028,24,1.28788057516,0.1604086676
PID-1465,0,1,1,PID-1465,1,1,38,49,2,7.474,267,249028,24,1.57198460112,0.551449934234
PID-1466,0,1,1,PID-1466,1,1,37,49,3,7.483,267,249028,24,2.20564406668,1.35471627421
PID-1467,0,1,1,PID-1467,1,1,40,48,0,5.907,267,249028,24,0.805506078402,-0.590758464298
PID-1468,0,1,1,PID-1468,1,1,41,48,1,5.977,267,249028,24,2.05867461419,1.17467300964
PID-1469,0,1,1,PID-1469,1,1,41,49,2,6,267,249028,24,0.368311848301,-1.50770727512
PID-147,0,1,1,PID-147,1,1,20,15,2,7.397,267,249028,24,3.33074970688,2.66094406473
PID-1470,0,1,1,PID-1470,1,1,42,48,0,7.246,267,249028,24,1.55893316492,0.534092803863
PID-1471,0,1,1,PID-1471,1,1,43,48,1,7.339,267,249028,24,0.773282413172,-0.646927472674
PID-1472,0,1,1,PID-1472,1,1,43,49,2,7.399,267,249028,24,0.999950223981,-0.270288020739
PID-1473,0,1,1,PID-1473,1,1,42,49,3,7.409,267,249028,24,0.200670328362,-2.05379358961
PID-1474,0,1,1,PID-1474,1,1,44,48,0,7.244,267,249028,24,1.57727651338,0.559445626708
PID-1475,0,1,1,PID-1475,1,1,45,48,1,7.264,267,249028,24,1.35207567749,0.252325635627
PID-1476,0,1,1,PID-1476,1,1,45,49,2,7.396,267,249028,24,2.01203967692,1.11768501042
PID-1477,0,1,1,PID-1477,1,1,44,49,3,7.405,267,249028,24,0.534719819425,-1.11072469098
PID-1478,0,1,1,PID-1478,1,1,47,48,0,5.949,267,249028,24,2.03133476355,1.14126326061
PID-1479,0,1,1,PID-1479,1,1,48,48,1,5.987,267,249028,24,1.61993953472,0.615152203305
PID-148,0,1,1,PID-148,1,1,19,15,3,7.408,267,249028,24,1.35236355571,0.252325635627
PID-1480,0,1,1,PID-1480,1,1,48,49,2,6.048,267,249028,24,0.419558009021,-1.37592609831
PID-1481,0,1,1,PID-1481,1,1,49,48,0,7.253,267,249028,24,2.75883868587,2.00961363483
PID-1482,0,1,1,PID-1482,1,1,50,48,1,7.288,267,249028,24,0.0457245952653,-3.07360661664
PID-1483,0,1,1,PID-1483,1,1,50,49,2,7.411,267,249028,24,1.88090428034,0.952231943592
PID-1484,0,1,1,PID-1484,1,1,49,49,3,7.42,267,249028,24,1.67420176049,0.687434808692
PID-1485,0,1,1,PID-1485,1,1,51,48,0,7.228,267,249028,24,1.84900882272,0.912929344059
PID-1486,0,1,1,PID-1486,1,1,52,48,1,7.304,267,249028,24,0.580659695967,-1.01393993722
PID-1487,0,1,1,PID-1487,1,1,52,49,2,7.382,267,249028,24,1.84171505701,0.90275738479
PID-1488,0,1,1,PID-1488,1,1,51,49,3,7.391,267,249028,24,1.30830717065,0.190283147222
PID-1489,0,1,1,PID-1489,1,1,54,48,0,3.539,267,249028,24,2.04287953159,1.15488812641
PID-149,0,1,1,PID-149,1,1,17,15,2,3.463,267,249028,24,0.787687986553,-0.622218355254
PID-1490,0,1,1,PID-1490,1,1,53,51,3,3.459,267,249028,24,0.854114310944,-0.506767350474
PID-1491,0,1,1,PID-1491,1,1,51,50,0,7.546,267,249028,24,0.452119651527,-1.2958350218
PID-1492,0,1,1,PID-1492,1,1,52,50,1,7.569,267,249028,24,1.07155839983,-0.158413468404
PID-1493,0,1,1,PID-1493,1,1,52,51,2,7.702,267,249028,24,0.944934054635,-0.358073277922
PID-1494,0,1,1,PID-1494,1,1,51,51,3,7.71,267,249028,24,1.29847798191,0.176079021673
PID-1495,0,1,1,PID-1495,1,1,53,49,0,4.825,267,249028,24,1.69265523375,0.710934643525
PID-1496,0,1,1,PID-1496,1,1,53,50,3,4.824,267,249028,24,2.08058569592,1.20181424912
PID-1497,0,1,1,PID-1497,1,1,49,50,0,7.321,267,249028,24,1.16466239013,-0.0183505798683
PID-1498,0,1,1,PID-1498,1,1,50,50,1,7.453,267,249028,24,0.854269577391,-0.506767350474
PID-1499,0,1,1,PID-1499,1,1,50,51,2,7.473,267,249028,24,1.03730799634,-0.2108388288
PID-15,0,1,1,PID-15,1,1,40,10,1,7.429,267,249028,24,0.390912725683,-1.44955041402
PID-150,0,1,1,PID-150,1,1,16,16,0,7.24,267,249028,24,0.918421184264,-0.400348654753
PID-1500,0,1,1,PID-1500,1,1,49,51,3,7.484,267,249028,24,1.26273275192,0.124611327511
PID-1501,0,1,1,PID-1501,1,1,48,50,1,5.878,267,249028,24,0.931481811285,-0.379145630408
PID-1502,0,1,1,PID-1502,1,1,48,51,2,5.955,267,249028,24,1.27832034645,0.147551200029
PID-1503,0,1,1,PID-1503,1,1,47,51,3,5.972,267,249028,24,2.01366268852,1.11892738722
PID-1504,0,1,1,PID-1504,1,1,45,50,0,6.787,268,249028,24,0.589285653676,-0.995505990323
PID-1505,0,1,1,PID-1505,1,1,46,51,2,6.865,268,249028,24,0.479966436462,-1.2328701253
PID-1506,0,1,1,PID-1506,1,1,45,51,3,6.882,268,249028,24,2.12283378721,1.25343237442
PID-1507,0,1,1,PID-1507,1,1,46,49,0,7.228,267,249028,24,1.1697817125,-0.0109480567055
PID-1508,0,1,1,PID-1508,1,1,47,49,1,7.339,267,249028,24,1.32992487482,0.21998548769
PID-1509,0,1,1,PID-1509,1,1,47,50,2,7.382,267,249028,24,2.68265678225,1.92134087932
PID-151,0,1,1,PID-151,1,1,17,16,1,7.298,267,249028,24,1.95218977515,1.04284615837
PID-1510,0,1,1,PID-1510,1,1,46,50,3,7.392,267,249028,24,1.02671186496,-0.227952160364
PID-1511,0,1,1,PID-1511,1,1,43,50,0,7.257,267,249028,24,0.212360801415,-2.00598093106
PID-1512,0,1,1,PID-1512,1,1,44,50,1,7.389,267,249028,24,1.7591293763,0.797767114214
PID-1513,0,1,1,PID-1513,1,1,44,51,2,7.411,267,249028,24,0.445488589768,-1.31252204075
PID-1514,0,1,1,PID-1514,1,1,43,51,3,7.419,267,249028,24,2.38006459328,1.56541204126
PID-1515,0,1,1,PID-1515,1,1,41,50,0,7.308,267,249028,24,1.87705172846,0.948436261261
PID-1516,0,1,1,PID-1516,1,1,42,50,1,7.344,267,249028,24,1.20416120699,0.0405321488721
PID-1517,0,1,1,PID-1517,1,1,42,51,2,7.462,267,249028,24,2.70068909201,1.94229061687
PID-1518,0,1,1,PID-1518,1,1,41,51,3,7.47,267,249028,24,0.812681666472,-0.57861496989
PID-1519,0,1,1,PID-1519,1,1,40,51,2,4.747,267,249028,24,0.349872211857,-1.55972926526
PID-152,0,1,1,PID-152,1,1,17,17,2,7.404,267,249028,24,1.15505343734,-0.0317063564283
PID-1520,0,1,1,PID-1520,1,1,39,51,3,4.785,267,249028,24,0.483046401232,-1.22372142918
PID-1521,0,1,1,PID-1521,1,1,39,49,0,7.251,267,249028,24,1.71848965778,0.744748308368
PID-1522,0,1,1,PID-1522,1,1,40,49,1,7.258,267,249028,24,2.05291506069,1.16725824236
PID-1523,0,1,1,PID-1523,1,1,40,50,2,7.404,267,249028,24,0.669750077464,-0.837896289205
PID-1524,0,1,1,PID-1524,1,1,39,50,3,7.413,267,249028,24,0.38161225347,-1.47308658972
PID-1525,0,1,1,PID-1525,1,1,37,50,0,7.332,267,249028,24,1.50980086661,0.468249660657
PID-1526,0,1,1,PID-1526,1,1,38,50,1,7.342,267,249028,24,0.867148978077,-0.48486415911
PID-1527,0,1,1,PID-1527,1,1,38,51,2,7.485,267,249028,24,1.39256178178,0.308113607875
PID-1528,0,1,1,PID-1528,1,1,37,51,3,7.493,267,249028,24,1.45567725797,0.394876824781
PID-1529,0,1,1,PID-1529,1,1,35,50,0,7.311,267,249028,24,1.41927954601,0.34545766981
PID-153,0,1,1,PID-153,1,1,16,17,3,7.416,267,249028,24,0.660455558493,-0.855111279664
PID-1530,0,1,1,PID-1530,1,1,36,50,1,7.392,267,249028,24,1.15652109805,-0.0302203830982
PID-1531,0,1,1,PID-1531,1,1,36,51,2,7.464,267,249028,24,0.609128191422,-0.955082782219
PID-1532,0,1,1,PID-1532,1,1,35,51,3,7.472,267,249028,24,0.601582100597,-0.971164516697
PID-1533,0,1,1,PID-1533,1,1,34,50,1,5.834,267,249028,24,0.637714051144,-0.899670758532
PID-1534,0,1,1,PID-1534,1,1,34,51,2,5.857,267,249028,24,2.33842289671,1.51517433562
PID-1535,0,1,1,PID-1535,1,1,33,51,3,5.928,267,249028,24,1.47714781496,0.42487598587
PID-1536,0,1,1,PID-1536,1,1,31,50,0,5.859,267,249028,24,2.03043863257,1.14002370783
PID-1537,0,1,1,PID-1537,1,1,32,51,2,5.948,267,249028,24,0.965089663531,-0.324300394917
PID-1538,0,1,1,PID-1538,1,1,31,51,3,5.955,267,249028,24,1.46509554138,0.408531340006
PID-1539,0,1,1,PID-1539,1,1,32,49,0,7.197,267,249028,24,0.809476070857,-0.58381320195
PID-154,0,1,1,PID-154,1,1,19,16,0,5.827,267,249028,24,0.353666031471,-1.54862993551
PID-1540,0,1,1,PID-1540,1,1,33,49,1,7.276,267,249028,24,0.305651330217,-1.68765286202
PID-1541,0,1,1,PID-1541,1,1,33,50,2,7.349,267,249028,24,1.11098573191,-0.0991089110575
PID-1542,0,1,1,PID-1542,1,1,32,50,3,7.359,267,249028,24,0.748166953325,-0.691599513445
PID-1543,0,1,1,PID-1543,1,1,29,50,0,7.244,267,249028,24,0.779293638069,-0.636311544418
PID-1544,0,1,1,PID-1544,1,1,30,50,1,7.332,267,249028,24,0.72674394428,-0.731524041999
PID-1545,0,1,1,PID-1545,1,1,30,51,2,7.402,267,249028,24,0.344923269163,-1.5737187351
PID-1546,0,1,1,PID-1546,1,1,29,51,3,7.41,267,249028,24,1.81981225658,0.874720936396
PID-1547,0,1,1,PID-1547,1,1,27,50,0,7.37,267,249028,24,1.94717923307,1.03658264796
PID-1548,0,1,1,PID-1548,1,1,28,50,1,7.424,267,249028,24,0.615550637603,-0.94309599294
PID-1549,0,1,1,PID-1549,1,1,28,51,2,7.524,267,249028,24,0.456221595602,-1.28636879631
PID-155,0,1,1,PID-155,1,1,20,16,1,5.897,267,249028,24,1.10694029148,-0.105152311009
PID-1550,0,1,1,PID-1550,1,1,27,51,3,7.534,267,249028,24,1.34174608037,0.236883100482
PID-1551,0,1,1,PID-1551,1,1,26,51,2,4.831,267,249028,24,0.540330866553,-1.09784315212
PID-1552,0,1,1,PID-1552,1,1,25,51,3,4.829,267,249028,24,1.48179359345,0.430314436892
PID-1553,0,1,1,PID-1553,1,1,25,49,0,7.206,267,249028,24,0.561326034417,-1.05337920645
PID-1554,0,1,1,PID-1554,1,1,26,49,1,7.248,267,249028,24,0.51958900253,-1.14329139136
PID-1555,0,1,1,PID-1555,1,1,26,50,2,7.364,267,249028,24,2.1968764941,1.34377833705
PID-1556,0,1,1,PID-1556,1,1,25,50,3,7.372,267,249028,24,0.943597799799,-0.359689670366
PID-1557,0,1,1,PID-1557,1,1,23,50,0,7.236,267,249028,24,1.48605807375,0.43710570224
PID-1558,0,1,1,PID-1558,1,1,24,50,1,7.241,267,249028,24,1.08102904907,-0.143124889881
PID-1559,0,1,1,PID-1559,1,1,24,51,2,7.388,267,249028,24,0.426113121257,-1.35862661713
PID-156,0,1,1,PID-156,1,1,20,17,2,5.924,267,249028,24,1.40078623643,0.319204180465
PID-1560,0,1,1,PID-1560,1,1,23,51,3,7.396,267,249028,24,1.15087794113,-0.039143777435
PID-1561,0,1,1,PID-1561,1,1,21,50,0,7.302,267,249028,24,0.988357708903,-0.287674977536
PID-1562,0,1,1,PID-1562,1,1,22,50,1,7.373,267,249028,24,0.156271458651,-2.2492321694
PID-1563,0,1,1,PID-1563,1,1,22,51,2,7.455,267,249028,24,1.36571354538,0.270519061474
PID-1564,0,1,1,PID-1564,1,1,21,51,3,7.463,267,249028,24,1.98573500716,1.08408037172
PID-1565,0,1,1,PID-1565,1,1,20,50,1,5.796,267,249028,24,0.954593697784,-0.341950464507
PID-1566,0,1,1,PID-1566,1,1,20,51,2,5.874,267,249028,24,0.918372322822,-0.400348654753
PID-1567,0,1,1,PID-1567,1,1,19,51,3,5.891,267,249028,24,0.875292963995,-0.471460314404
PID-1568,0,1,1,PID-1568,1,1,17,50,0,5.832,267,249028,24,0.578030351599,-1.0180575963
PID-1569,0,1,1,PID-1569,1,1,18,51,2,5.835,267,249028,24,1.22000311692,0.0638754099968
PID-157,0,1,1,PID-157,1,1,21,16,0,7.296,267,249028,24,1.04952872579,-0.192255782526
PID-1570,0,1,1,PID-1570,1,1,17,51,3,5.926,267,249028,24,2.36611952578,1.54868809594
PID-1571,0,1,1,PID-1571,1,1,18,49,0,7.294,267,249028,24,0.449498051126,-1.30296753836
PID-1572,0,1,1,PID-1572,1,1,19,49,1,7.358,267,249028,24,0.844154691312,-0.523721156013
PID-1573,0,1,1,PID-1573,1,1,19,50,2,7.447,267,249028,24,2.10476860158,1.23134147804
PID-1574,0,1,1,PID-1574,1,1,18,50,3,7.457,267,249028,24,1.37775385743,0.287259317595
PID-1575,0,1,1,PID-1575,1,1,15,50,0,7.234,267,249028,24,1.01372404863,-0.248276560417
PID-1576,0,1,1,PID-1576,1,1,16,50,1,7.367,267,249028,24,1.69891801078,0.718751354353
PID-1577,0,1,1,PID-1577,1,1,16,51,2,7.387,267,249028,24,1.8504079463,0.91419998253
PID-1578,0,1,1,PID-1578,1,1,15,51,3,7.396,267,249028,24,2.09988864547,1.22519687772
PID-1579,0,1,1,PID-1579,1,1,13,50,0,7.22,267,249028,24,0.78894907782,-0.620461577706
PID-158,0,1,1,PID-158,1,1,22,16,1,7.388,267,249028,24,1.91807458906,1.00016971836
PID-1580,0,1,1,PID-1580,1,1,14,50,1,7.301,267,249028,24,0.3857116448,-1.46258365273
PID-1581,0,1,1,PID-1581,1,1,14,51,2,7.372,267,249028,24,2.38454913794,1.57018633541
PID-1582,0,1,1,PID-1582,1,1,13,51,3,7.381,267,249028,24,0.966685054951,-0.322700193259
PID-1583,0,1,1,PID-1583,1,1,12,51,2,5.097,267,249028,24,0.870691562415,-0.479831098161
PID-1584,0,1,1,PID-1584,1,1,11,51,3,5.132,267,249028,24,3.50260481467,2.85311715588
PID-1585,0,1,1,PID-1585,1,1,11,49,0,7.214,267,249028,24,1.46831238765,0.412621645908
PID-1586,0,1,1,PID-1586,1,1,12,49,1,7.323,267,249028,24,2.33401432196,1.51037938327
PID-1587,0,1,1,PID-1587,1,1,12,50,2,7.366,267,249028,24,1.52648360187,0.491169961145
PID-1588,0,1,1,PID-1588,1,1,11,50,3,7.375,267,249028,24,0.57041780817,-1.03460705895
PID-1589,0,1,1,PID-1589,1,1,12,52,0,5.885,267,249028,24,0.127676252127,-2.40174509859
PID-159,0,1,1,PID-159,1,1,22,17,2,7.452,267,249028,24,0.926527068758,-0.387284977471
PID-1590,0,1,1,PID-1590,1,1,13,52,1,5.963,267,249028,24,0.69889131683,-0.783224079858
PID-1591,0,1,1,PID-1591,1,1,13,53,2,5.979,267,249028,24,0.713785716392,-0.755400167028
PID-1592,0,1,1,PID-1592,1,1,14,52,0,8.236,268,249028,24,0.286936812072,-1.74666258334
PID-1593,0,1,1,PID-1593,1,1,15,52,1,8.27,268,249028,24,0.950510110477,-0.34839066393
PID-1594,0,1,1,PID-1594,1,1,15,53,2,8.39,268,249028,24,0.914840564781,-0.40689951808
PID-1595,0,1,1,PID-1595,1,1,14,53,3,8.4,268,249028,24,1.41668391426,0.341320392387
PID-1596,0,1,1,PID-1596,1,1,16,52,0,7.271,267,249028,24,0.246214769733,-1.88014832839
PID-1597,0,1,1,PID-1597,1,1,17,52,1,7.311,267,249028,24,0.950937608018,-0.34839066393
PID-1598,0,1,1,PID-1598,1,1,17,53,2,7.424,267,249028,24,0.881779561777,-0.46144419332
PID-1599,0,1,1,PID-1599,1,1,16,53,3,7.434,267,249028,24,1.38239074742,0.294219442878
PID-16,0,1,1,PID-16,1,1,40,11,2,7.581,267,249028,24,1.11748016428,-0.0885538801595
PID-160,0,1,1,PID-160,1,1,21,17,3,7.464,267,249028,24,0.942079147714,-0.361306816569
PID-1600,0,1,1,PID-1600,1,1,18,52,0,7.222,267,249028,24,2.30587821707,1.47556056238
PID-1601,0,1,1,PID-1601,1,1,19,52,1,7.302,267,249028,24,1.6610922315,0.670415619355
PID-1602,0,1,1,PID-1602,1,1,19,53,2,7.376,267,249028,24,0.65224380883,-0.870516460638
PID-1603,0,1,1,PID-1603,1,1,18,53,3,7.385,267,249028,24,1.28238568271,0.153269694087
PID-1604,0,1,1,PID-1604,1,1,20,52,0,7.24,267,249028,24,1.91672742421,0.997653093147
PID-1605,0,1,1,PID-1605,1,1,21,52,1,7.332,267,249028,24,0.43623156501,-1.33420982649
PID-1606,0,1,1,PID-1606,1,1,21,53,2,7.392,267,249028,24,1.04179975099,-0.204634599936
PID-1607,0,1,1,PID-1607,1,1,20,53,3,7.4,267,249028,24,0.411202407514,-1.39591438928
PID-1608,0,1,1,PID-1608,1,1,22,52,0,7.334,267,249028,24,0.453928614913,-1.29346379924
PID-1609,0,1,1,PID-1609,1,1,23,52,1,7.441,267,249028,24,0.595212004215,-0.983301927947
PID-161,0,1,1,PID-161,1,1,23,16,0,7.562,267,249028,24,1.34212604629,0.2382888105
PID-1610,0,1,1,PID-1610,1,1,23,53,2,7.488,267,249028,24,0.602698103748,-0.96914800471
PID-1611,0,1,1,PID-1611,1,1,22,53,3,7.496,267,249028,24,1.51738432119,0.47904603373
PID-1612,0,1,1,PID-1612,1,1,24,52,0,7.227,267,249028,24,0.782441467994,-0.631018439412
PID-1613,0,1,1,PID-1613,1,1,25,52,1,7.331,267,249028,24,1.52850560053,0.493861032209
PID-1614,0,1,1,PID-1614,1,1,25,53,2,7.381,267,249028,24,1.49682700378,0.450665770666
PID-1615,0,1,1,PID-1615,1,1,24,53,3,7.391,267,249028,24,0.909681017506,-0.415106152205
PID-1616,0,1,1,PID-1616,1,1,26,52,0,7.32,267,249028,24,1.18983330365,0.0185404884651
PID-1617,0,1,1,PID-1617,1,1,27,52,1,7.401,267,249028,24,2.00200527697,1.10525249803
PID-1618,0,1,1,PID-1618,1,1,27,53,2,7.475,267,249028,24,0.925021520773,-0.388915184497
PID-1619,0,1,1,PID-1619,1,1,26,53,3,7.484,267,249028,24,0.960783190064,-0.332312233541
PID-162,0,1,1,PID-162,1,1,24,16,1,7.604,267,249028,24,1.17196986574,-0.00799048599663
PID-1620,0,1,1,PID-1620,1,1,28,52,0,7.2,267,249028,24,0.283210887023,-1.75621739152
PID-1621,0,1,1,PID-1621,1,1,29,52,1,7.282,267,249028,24,1.54849435574,0.520709915218
PID-1622,0,1,1,PID-1622,1,1,29,53,2,7.353,267,249028,24,0.930223980547,-0.380771946947
PID-1623,0,1,1,PID-1623,1,1,28,53,3,7.361,267,249028,24,0.869781272583,-0.481507898586
PID-1624,0,1,1,PID-1624,1,1,30,52,0,7.236,267,249028,24,1.01236143642,-0.249844516142
PID-1625,0,1,1,PID-1625,1,1,31,52,1,7.283,267,249028,24,1.54290270825,0.512666968795
PID-1626,0,1,1,PID-1626,1,1,31,53,2,7.394,267,249028,24,1.49212025206,0.445245318948
PID-1627,0,1,1,PID-1627,1,1,30,53,3,7.404,267,249028,24,1.28226161135,0.153269694087
PID-1628,0,1,1,PID-1628,1,1,32,52,0,7.322,267,249028,24,0.0573412564099,-2.93261792761
PID-1629,0,1,1,PID-1629,1,1,33,52,1,7.382,267,249028,24,1.20564872202,0.0419945346303
PID-163,0,1,1,PID-163,1,1,24,17,2,7.718,267,249028,24,0.737839879057,-0.711487760096
PID-1630,0,1,1,PID-1630,1,1,33,53,2,7.475,267,249028,24,0.835024717935,-0.539059745768
PID-1631,0,1,1,PID-1631,1,1,32,53,3,7.483,267,249028,24,1.62721642659,0.625712001886
PID-1632,0,1,1,PID-1632,1,1,34,52,0,7.303,267,249028,24,0.808915676022,-0.585547981915
PID-1633,0,1,1,PID-1633,1,1,35,52,1,7.411,267,249028,24,1.41905108502,0.34545766981
PID-1634,0,1,1,PID-1634,1,1,35,53,2,7.462,267,249028,24,2.21020710581,1.36078834806
PID-1635,0,1,1,PID-1635,1,1,34,53,3,7.471,267,249028,24,1.65936447048,0.667793728665
PID-1636,0,1,1,PID-1636,1,1,36,52,0,7.25,267,249028,24,1.78584650569,0.831203899209
PID-1637,0,1,1,PID-1637,1,1,37,52,1,7.282,267,249028,24,2.31829608203,1.49118111947
PID-1638,0,1,1,PID-1638,1,1,37,53,2,7.402,267,249028,24,0.765124363595,-0.661144569891
PID-1639,0,1,1,PID-1639,1,1,36,53,3,7.41,267,249028,24,1.90619172101,0.98505937815
PID-164,0,1,1,PID-164,1,1,23,17,3,7.731,267,249028,24,2.09942608334,1.22519687772
PID-1640,0,1,1,PID-1640,1,1,38,52,0,7.272,267,249028,24,1.25335827461,0.111660590678
PID-1641,0,1,1,PID-1641,1,1,39,52,1,7.294,267,249028,24,0.384529021205,-1.4652029621
PID-1642,0,1,1,PID-1642,1,1,39,53,2,7.425,267,249028,24,1.27534989869,0.143258034999
PID-1643,0,1,1,PID-1643,1,1,38,53,3,7.434,267,249028,24,0.220253557599,-1.97516466709
PID-1644,0,1,1,PID-1644,1,1,40,52,0,7.252,267,249028,24,1.75350159223,0.790030840362
PID-1645,0,1,1,PID-1645,1,1,41,52,1,7.282,267,249028,24,0.920294427614,-0.397077999725
PID-1646,0,1,1,PID-1646,1,1,41,53,2,7.408,267,249028,24,1.01223161271,-0.249844516142
PID-1647,0,1,1,PID-1647,1,1,40,53,3,7.418,267,249028,24,1.27773084981,0.146120555105
PID-1648,0,1,1,PID-1648,1,1,42,52,0,7.294,267,249028,24,1.34870843574,0.246715313525
PID-1649,0,1,1,PID-1649,1,1,43,52,1,7.372,267,249028,24,1.08945500173,-0.130935411556
PID-165,0,1,1,PID-165,1,1,26,16,0,5.957,267,249028,24,2.39182093014,1.57853713063
PID-1650,0,1,1,PID-1650,1,1,43,53,2,7.447,267,249028,24,1.13398072656,-0.0645264663175
PID-1651,0,1,1,PID-1651,1,1,42,53,3,7.455,267,249028,24,0.662327990224,-0.851275230032
PID-1652,0,1,1,PID-1652,1,1,44,52,0,7.253,267,249028,24,1.96103850885,1.05410983932
PID-1653,0,1,1,PID-1653,1,1,45,52,1,7.333,267,249028,24,1.27270917198,0.138961169343
PID-1654,0,1,1,PID-1654,1,1,45,53,2,7.407,267,249028,24,0.88168223421,-0.46144419332
PID-1655,0,1,1,PID-1655,1,1,44,53,3,7.414,267,249028,24,0.745946126835,-0.697009143396
PID-1656,0,1,1,PID-1656,1,1,46,52,0,7.234,267,249028,24,0.937742264806,-0.3694039097
PID-1657,0,1,1,PID-1657,1,1,47,52,1,7.333,267,249028,24,0.446595981229,-1.31012860881
PID-1658,0,1,1,PID-1658,1,1,47,53,2,7.39,267,249028,24,1.63915113264,0.641521922978
PID-1659,0,1,1,PID-1659,1,1,46,53,3,7.4,267,249028,24,0.793705856796,-0.611693739505
PID-166,0,1,1,PID-166,1,1,27,16,1,6.029,267,249028,24,0.802907758111,-0.595978212848
PID-1660,0,1,1,PID-1660,1,1,48,52,0,7.234,267,249028,24,1.04970028028,-0.192255782526
PID-1661,0,1,1,PID-1661,1,1,49,52,1,7.262,267,249028,24,0.97959869359,-0.301962427839
PID-1662,0,1,1,PID-1662,1,1,49,53,2,7.389,267,249028,24,2.69150302011,1.93181914838
PID-1663,0,1,1,PID-1663,1,1,48,53,3,7.397,267,249028,24,1.00718938558,-0.25769414582
PID-1664,0,1,1,PID-1664,1,1,50,52,0,7.295,267,249028,24,1.71933195663,0.746045809718
PID-1665,0,1,1,PID-1665,1,1,51,52,1,7.392,267,249028,24,2.32257002947,1.49598346747
PID-1666,0,1,1,PID-1666,1,1,51,53,2,7.448,267,249028,24,3.42321375484,2.76503142531
PID-1667,0,1,1,PID-1667,1,1,50,53,3,7.46,267,249028,24,3.28547181374,2.61041962671
PID-1668,0,1,1,PID-1668,1,1,52,52,0,4.849,267,249028,24,0.424555228544,-1.36355155767
PID-1669,0,1,1,PID-1669,1,1,52,53,3,4.894,267,249028,24,1.28047925014,0.150411262883
PID-167,0,1,1,PID-167,1,1,27,17,2,6.053,267,249028,24,0.828034994492,-0.551043340256
PID-1670,0,1,1,PID-1670,1,1,51,54,0,4.752,267,249028,24,1.42874295327,0.357851722126
PID-1671,0,1,1,PID-1671,1,1,51,55,3,4.789,267,249028,24,0.775773212073,-0.643384401334
PID-1672,0,1,1,PID-1672,1,1,49,54,0,5.818,267,249028,24,0.577500763049,-1.02011935884
PID-1673,0,1,1,PID-1673,1,1,50,54,1,5.888,267,249028,24,1.2059112301,0.0419945346303
PID-1674,0,1,1,PID-1674,1,1,50,55,2,5.915,267,249028,24,2.38300929309,1.56899292667
PID-1675,0,1,1,PID-1675,1,1,47,54,0,7.239,267,249028,24,1.98635430393,1.08532708764
PID-1676,0,1,1,PID-1676,1,1,48,54,1,7.248,267,249028,24,0.310213265279,-1.6725317551
PID-1677,0,1,1,PID-1677,1,1,48,55,2,7.391,267,249028,24,1.75076615262,0.786159838192
PID-1678,0,1,1,PID-1678,1,1,47,55,3,7.4,267,249028,24,2.62554430995,1.85481725726
PID-1679,0,1,1,PID-1679,1,1,44,54,0,7.59,267,249028,24,1.91187986012,0.991358447421
PID-168,0,1,1,PID-168,1,1,28,16,0,7.231,267,249028,24,1.38238178954,0.294219442878
PID-1680,0,1,1,PID-1680,1,1,45,54,1,7.683,267,249028,24,1.14793623729,-0.0436123053743
PID-1681,0,1,1,PID-1681,1,1,45,55,2,7.742,267,249028,24,1.77530360944,0.818360194862
PID-1682,0,1,1,PID-1682,1,1,44,55,3,7.751,267,249028,24,2.55465484291,1.77154963554
PID-1683,0,1,1,PID-1683,1,1,42,54,0,8.243,268,249028,24,0.725722569948,-0.733353013289
PID-1684,0,1,1,PID-1684,1,1,43,54,1,8.255,268,249028,24,1.09792708448,-0.118782134071
