#### RESULT packet 0 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
406,Vfb Err Post Expected,1,-7.3492102325e-002
407,Vref_post,1,5.1641999744e-004
409,Vfb_post,1,4.4442799687e-001
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 30 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.8311601281e-001
302,PIN8 OUT2,1,-4.8008400202e-001
303,PIN9 OUT3,1,-4.7819501162e-001
304,PIN10 OUT4,1,-4.7735598683e-001
305,PIN11 OUT5,1,-4.7782799602e-001
306,PIN6 IN6,1,-7.7120698988e-002
307,PIN7 OUT1,1,-7.5282298028e-002
308,PIN3 IN3,1,-4.6928501129e-001
309,PIN4 IN4,1,-4.6894198656e-001
310,PIN5 IN5,1,-4.6907800436e-001
311,PIN2 IN2,1,-4.6992999315e-001
312,PIN26 POK,1,-5.3188598156e-001
313,PIN30 EN,1,-4.8911398649e-001
314,PIN27 FB,1,-4.8945599794e-001
315,PIN29 OTP,1,-4.8774901032e-001
316,EXPOSED_PAD,1,4.6099301428e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 31 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.4089500308e-001
302,PIN8 OUT2,1,-4.7196498513e-001
303,PIN9 OUT3,1,-4.7082498670e-001
304,PIN10 OUT4,1,-4.7036099434e-001
305,PIN11 OUT5,1,-4.7070801258e-001
306,PIN6 IN6,1,-4.0464000776e-003
307,PIN7 OUT1,1,-2.2108398844e-003
308,PIN3 IN3,1,-4.7003400326e-001
309,PIN4 IN4,1,-4.6981701255e-001
310,PIN5 IN5,1,-4.6995198727e-001
311,PIN2 IN2,1,-4.7105500102e-001
312,PIN26 POK,1,-4.9513900280e-001
313,PIN30 EN,1,-4.9386098981e-001
314,PIN27 FB,1,-4.9345400929e-001
315,PIN29 OTP,1,-4.9310800433e-001
316,EXPOSED_PAD,1,4.6099301428e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 32 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.4189400673e-001
302,PIN8 OUT2,1,-4.7771099210e-001
303,PIN9 OUT3,1,-4.7644600272e-001
304,PIN10 OUT4,1,-4.7598201036e-001
305,PIN11 OUT5,1,-4.7620400786e-001
306,PIN6 IN6,1,-2.4225299712e-003
307,PIN7 OUT1,1,-7.1193999611e-004
308,PIN3 IN3,1,-4.7640499473e-001
309,PIN4 IN4,1,-4.7593700886e-001
310,PIN5 IN5,1,-4.7619798779e-001
311,PIN2 IN2,1,-4.7767600417e-001
312,PIN26 POK,1,-4.9551400542e-001
313,PIN30 EN,1,-4.9573400617e-001
314,PIN27 FB,1,-4.9420300126e-001
315,PIN29 OTP,1,-4.9413201213e-001
316,EXPOSED_PAD,1,4.5599900186e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 33 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.1015499830e-001
302,PIN8 OUT2,1,-4.8383098841e-001
303,PIN9 OUT3,1,-4.8169198632e-001
304,PIN10 OUT4,1,-4.8072800040e-001
305,PIN11 OUT5,1,-4.8120099306e-001
306,PIN6 IN6,1,-2.4120700359e-001
307,PIN7 OUT1,1,-2.2367399931e-001
308,PIN3 IN3,1,-4.6791100502e-001
309,PIN4 IN4,1,-4.6744298935e-001
310,PIN5 IN5,1,-4.6782898903e-001
311,PIN2 IN2,1,-4.6830600500e-001
312,PIN26 POK,1,-6.0227102041e-001
313,PIN30 EN,1,-4.9186199903e-001
314,PIN27 FB,1,-4.9207898974e-001
315,PIN29 OTP,1,-4.9118399620e-001
316,EXPOSED_PAD,1,4.5787200332e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 34 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,13 
PAT binning,13 
Tests executed,26 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5574998856e-001
302,PIN8 OUT2,1,-4.6009901166e-001
303,PIN9 OUT3,1,-4.7931900620e-001
304,PIN10 OUT4,1,-4.8060300946e-001
305,PIN11 OUT5,1,-4.8082599044e-001
306,PIN6 IN6,1,-3.6482098699e-001
307,PIN7 OUT1,1,-4.6886900067e-001
308,PIN3 IN3,1,-4.6079000831e-001
309,PIN4 IN4,1,-4.6094700694e-001
310,PIN5 IN5,1,-4.6095800400e-001
311,PIN2 IN2,1,-4.6106100082e-001
312,PIN26 POK,1,-6.1773401499e-001
313,PIN30 EN,1,-4.9136298895e-001
314,PIN27 FB,1,-4.9020600319e-001
315,PIN29 OTP,1,-4.8794901371e-001
316,EXPOSED_PAD,1,4.5849598944e-002
401,Vfb_pre,1,4.9326398969e-001
402,Vout_pre,1,1.4767700434e+000
403,Vfb_err,1,-1.3655000366e-002
406,Vfb Err Post Expected,1,3.4499299363e-004
407,Vref_post,1,4.2065899470e-004
409,Vfb_post,1,5.0046300888e-001
410,Ibias_pre,1,5.4675700767e-007
411,Ibias_err,1,-8.2896500826e-001
412,IbiasPost,1,9.8034502116e-007
414,IbiasErr2,1,0.0000000000e+000
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 35 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5537498593e-001
302,PIN8 OUT2,1,-4.5647600293e-001
303,PIN9 OUT3,1,-4.8219200969e-001
304,PIN10 OUT4,1,-4.8434999585e-001
305,PIN11 OUT5,1,-4.8482298851e-001
306,PIN6 IN6,1,-3.7451401353e-001
307,PIN7 OUT1,1,-4.6886900067e-001
308,PIN3 IN3,1,-4.6004098654e-001
309,PIN4 IN4,1,-4.6007299423e-001
310,PIN5 IN5,1,-4.6033400297e-001
311,PIN2 IN2,1,-4.6056100726e-001
312,PIN26 POK,1,-6.1859601736e-001
313,PIN30 EN,1,-4.9136298895e-001
314,PIN27 FB,1,-4.9158000946e-001
315,PIN29 OTP,1,-4.9006000161e-001
316,EXPOSED_PAD,1,4.5912098140e-002
401,Vfb_pre,1,4.9708700180e-001
402,Vout_pre,1,1.4891500473e+000
403,Vfb_err,1,-5.8603701182e-003
406,Vfb Err Post Expected,1,1.3963399397e-004
407,Vref_post,1,5.3099298384e-004
409,Vfb_post,1,5.0017797947e-001
410,Ibias_pre,1,6.2627498210e-007
411,Ibias_err,1,-5.9674400091e-001
412,IbiasPost,1,9.7821305189e-007
414,IbiasErr2,1,0.0000000000e+000
415,Ilim8_pre,1,1.0804400444e+001
416,Ilim_err,1,3.4489500523e-001
417,Ilim8Post,1,7.3752799034e+000
418,Ilim_err2,1,4.1999798268e-002
420,Ilim8_sc,1,2.2434101105e+000
421,IlimSCerr,1,-7.3411799967e-003
502,Ishdn,1,-1.6437400063e-007
503,Icc1425,1,6.1231799191e-004
504,Icc18,1,6.1834498774e-004
505,Icc36,1,6.2977900961e-004
506,Ien_high,1,8.6504797769e-010
507,Idrop_out,1,8.4499799414e-004
508,Ien_low,1,-5.0491399950e-010
509,Ifb,1,-6.9624102039e-009
511,Ipok/r,1,2.1107599175e-012
601,VO14_2mA,1,1.2256400585e+000
602,VFB14_2mA,1,5.0029999018e-001
603,VO36_2mA,1,1.2254099846e+000
604,VFB36_2mA,1,5.0026899576e-001
605,Line_Reg,1,-8.7510001322e-005
606,TM_CHECK,1,1.0387600469e-006
607,VO18_4A,1,1.5012600422e+000
609,VFB18_4A,1,5.0039899349e-001
610,TM_CHECK,1,1.0439999869e-006
611,VO36_4A,1,3.3944098949e+000
613,VFB36_4A,1,5.0019502640e-001
614,TM_CHECK,1,1.0275499562e-006
615,VO14_4A,1,1.2257800102e+000
617,VFB14_4A,1,5.0045102835e-001
618,Load_Reg,1,-3.6204299249e-005
619,VO_Char,1,5.0030297041e-001
620,TM_CHECK,1,1.0380499589e-006
621,V_DO_TM,1,5.9374101460e-002
622,I_DO_TM,1,5.0067597628e-001
623,V_DO_RM,1,1.7417499796e-002
624,I_DO_RM,1,1.0006999969e+000
625,RATIO,1,3.4088799953e+000
713,POK_LowV,1,3.1602599192e-003
714,POK_del,1,7.0368303568e-005

#########################################

#### RESULT packet 36 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-3.8454800844e-001
302,PIN8 OUT2,1,-4.9219998717e-001
303,PIN9 OUT3,1,-4.8943701386e-001
304,PIN10 OUT4,1,-4.8834699392e-001
305,PIN11 OUT5,1,-4.8881998658e-001
306,PIN6 IN6,1,-2.3223799467e-001
307,PIN7 OUT1,1,-1.8907399476e-001
308,PIN3 IN3,1,-4.7078400850e-001
309,PIN4 IN4,1,-4.7044101357e-001
310,PIN5 IN5,1,-4.7082599998e-001
311,PIN2 IN2,1,-4.7155401111e-001
312,PIN26 POK,1,-6.0262101889e-001
313,PIN30 EN,1,-4.9535998702e-001
314,PIN27 FB,1,-4.9607700109e-001
315,PIN29 OTP,1,-4.9489399791e-001
316,EXPOSED_PAD,1,4.5787200332e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 37 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5475000143e-001
302,PIN8 OUT2,1,-4.6571901441e-001
303,PIN9 OUT3,1,-4.8568999767e-001
304,PIN10 OUT4,1,-4.8684900999e-001
305,PIN11 OUT5,1,-4.8719599843e-001
306,PIN6 IN6,1,-3.5934999585e-001
307,PIN7 OUT1,1,-4.7274100780e-001
308,PIN3 IN3,1,-4.6066498756e-001
309,PIN4 IN4,1,-4.6057298779e-001
310,PIN5 IN5,1,-4.6058401465e-001
311,PIN2 IN2,1,-4.6068599820e-001
312,PIN26 POK,1,-6.1797201633e-001
313,PIN30 EN,1,-4.9348598719e-001
314,PIN27 FB,1,-4.9295398593e-001
315,PIN29 OTP,1,-4.9296998978e-001
316,EXPOSED_PAD,1,4.5787200332e-002
401,Vfb_pre,1,4.9772399664e-001
402,Vout_pre,1,1.4899899960e+000
403,Vfb_err,1,-4.5729000121e-003
406,Vfb Err Post Expected,1,-5.7289900724e-004
407,Vref_post,1,4.3523201020e-004
409,Vfb_post,1,4.9977201223e-001
410,Ibias_pre,1,6.3613299517e-007
411,Ibias_err,1,-5.7199901342e-001
412,IbiasPost,1,1.0044600458e-006
414,IbiasErr2,1,4.4397199526e-003
415,Ilim8_pre,1,1.1084699631e+001
416,Ilim_err,1,3.6146000028e-001
417,Ilim8Post,1,7.2064099312e+000
418,Ilim_err2,1,1.8141500652e-002
420,Ilim8_sc,1,2.1169800758e+000
421,IlimSCerr,1,-6.3284099102e-002
502,Ishdn,1,4.8843398872e-006
503,Icc1425,1,6.2851299299e-004
504,Icc18,1,6.3572498038e-004
505,Icc36,1,6.3833902823e-004
506,Ien_high,1,-1.0219199931e-009
507,Idrop_out,1,8.9193502208e-004
508,Ien_low,1,-4.8132697827e-010
509,Ifb,1,-6.7737198073e-009
511,Ipok/r,1,1.7335799679e-012
601,VO14_2mA,1,1.2244999409e+000
602,VFB14_2mA,1,4.9991700053e-001
603,VO36_2mA,1,1.2244199514e+000
604,VFB36_2mA,1,4.9990099669e-001
605,Line_Reg,1,-2.7346899515e-005
606,TM_CHECK,1,1.0166900211e-006
607,VO18_4A,1,1.4996700287e+000
609,VFB18_4A,1,5.0001698732e-001
610,TM_CHECK,1,1.0230500038e-006
611,VO36_4A,1,3.3918399811e+000
613,VFB36_4A,1,4.9986299872e-001
614,TM_CHECK,1,1.0002599993e-006
615,VO14_4A,1,1.2250399590e+000
617,VFB14_4A,1,5.0001198053e-001
618,Load_Reg,1,-1.3593499898e-004
619,VO_Char,1,4.9979299307e-001
620,TM_CHECK,1,1.0149700529e-006
621,V_DO_TM,1,5.8001801372e-002
622,I_DO_TM,1,5.0069701672e-001
623,V_DO_RM,1,1.7320100218e-002
624,I_DO_RM,1,1.0006899834e+000
625,RATIO,1,3.3488299847e+000
713,POK_LowV,1,3.1227900181e-003
714,POK_del,1,7.1336296969e-005

#########################################

#### RESULT packet 38 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5487499237e-001
302,PIN8 OUT2,1,-4.6334600449e-001
303,PIN9 OUT3,1,-4.9093601108e-001
304,PIN10 OUT4,1,-4.9321898818e-001
305,PIN11 OUT5,1,-4.9406599998e-001
306,PIN6 IN6,1,-3.6833098531e-001
307,PIN7 OUT1,1,-4.7136700153e-001
308,PIN3 IN3,1,-4.6066498756e-001
309,PIN4 IN4,1,-4.6044799685e-001
310,PIN5 IN5,1,-4.6070799232e-001
311,PIN2 IN2,1,-4.6131101251e-001
312,PIN26 POK,1,-6.1780899763e-001
313,PIN30 EN,1,-4.9610900879e-001
314,PIN27 FB,1,-4.9557700753e-001
315,PIN29 OTP,1,-4.9541899562e-001
316,EXPOSED_PAD,1,4.5849598944e-002
401,Vfb_pre,1,4.9637201428e-001
402,Vout_pre,1,1.4862200022e+000
403,Vfb_err,1,-7.3095499538e-003
406,Vfb Err Post Expected,1,6.9045199780e-004
407,Vref_post,1,4.6854000539e-004
409,Vfb_post,1,5.0033998489e-001
410,Ibias_pre,1,6.3645597947e-007
411,Ibias_err,1,-5.7120198011e-001
412,IbiasPost,1,1.0078499599e-006
414,IbiasErr2,1,7.7934600413e-003
415,Ilim8_pre,1,1.0425900459e+001
416,Ilim_err,1,3.2111400366e-001
417,Ilim8Post,1,7.1232800484e+000
418,Ilim_err2,1,6.3963602297e-003
420,Ilim8_sc,1,2.0403900146e+000
421,IlimSCerr,1,-9.7174696624e-002
502,Ishdn,1,8.0173799688e-007
503,Icc1425,1,6.2507402617e-004
504,Icc18,1,6.3236901769e-004
505,Icc36,1,6.4141402254e-004
506,Ien_high,1,1.3367900120e-009
507,Idrop_out,1,8.4047298878e-004
508,Ien_low,1,-5.4422599760e-010
509,Ifb,1,-8.1888895664e-009
511,Ipok/r,1,3.3680300302e-012
601,VO14_2mA,1,1.2258700132e+000
602,VFB14_2mA,1,5.0039201975e-001
603,VO36_2mA,1,1.2259000540e+000
604,VFB36_2mA,1,5.0043797493e-001
605,Line_Reg,1,1.2501400306e-005
606,TM_CHECK,1,1.0171099802e-006
607,VO18_4A,1,1.5018899441e+000
609,VFB18_4A,1,5.0054097176e-001
610,TM_CHECK,1,1.0224599691e-006
611,VO36_4A,1,3.3957099915e+000
613,VFB36_4A,1,5.0037497282e-001
614,TM_CHECK,1,1.0053599908e-006
615,VO14_4A,1,1.2263000011e+000
617,VFB14_4A,1,5.0059902668e-001
618,Load_Reg,1,-1.0888899851e-004
619,VO_Char,1,5.0037997961e-001
620,TM_CHECK,1,1.0163199704e-006
621,V_DO_TM,1,5.7961300015e-002
622,I_DO_TM,1,5.0065100193e-001
623,V_DO_RM,1,1.6954699531e-002
624,I_DO_RM,1,1.0006500483e+000
625,RATIO,1,3.4186000824e+000
713,POK_LowV,1,3.0853198841e-003
714,POK_del,1,7.5168398325e-005

#########################################

#### RESULT packet 39 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,6
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5824798942e-001
302,PIN8 OUT2,1,-4.7246399522e-001
303,PIN9 OUT3,1,-4.8806300759e-001
304,PIN10 OUT4,1,-4.8884698749e-001
305,PIN11 OUT5,1,-4.8932000995e-001
306,PIN6 IN6,1,-3.4613400698e-001
307,PIN7 OUT1,1,-4.6999299526e-001
308,PIN3 IN3,1,-4.6541199088e-001
309,PIN4 IN4,1,-4.6544399858e-001
310,PIN5 IN5,1,-4.6533000469e-001
311,PIN2 IN2,1,-4.6568301320e-001
312,PIN26 POK,1,-6.1804699898e-001
313,PIN30 EN,1,-4.9435999990e-001
314,PIN27 FB,1,-4.9332898855e-001
315,PIN29 OTP,1,-4.9505600333e-001
316,EXPOSED_PAD,1,4.5787200332e-002
401,Vfb_pre,1,4.9343600869e-001
402,Vout_pre,1,1.4774899483e+000
403,Vfb_err,1,-1.3302199543e-002
406,Vfb Err Post Expected,1,6.9783302024e-004
